id,latitude,longitude,x,y
0752292025,48.87972,2.37666,10.526,6.888
0752292034,48.88167,2.31723,6.161,7.105
0752292222,48.86639,2.30389,5.182,5.406
0752291913,48.85528,2.27138,2.794,4.17
0752291948,48.84972,2.29667,4.652,3.552
0752291928,48.86639,2.39472,11.852,5.406
0752291702,48.89916,2.3439,8.12,9.05
0752291703,48.865,2.38361,11.036,5.251
0752291670,48.85139,2.37055,10.077,3.738
0752292387,48.8725,2.29805,4.753,6.085
0752292006,48.87695,2.32222,6.528,6.58
0752292587,48.88916,2.34222,7.997,7.938
0752291685,48.87472,2.40639,12.709,6.332
0752292543,48.87444,2.31083,5.691,6.301
0752291945,48.86973,2.33055,7.14,5.777
0752291691,48.88583,2.30694,5.406,7.568
0752291533,48.87195,2.33694,7.609,6.024
0752292038,48.84805,2.40388,12.525,3.366
0752292559,48.89584,2.34388,8.119,8.681
0752291937,48.82222,2.36306,9.527,0.494
0752292511,48.87833,2.30028,4.917,6.734
0752291865,48.84694,2.35472,8.915,3.243
0752291717,48.87945,2.28499,3.794,6.858
0752292512,48.84333,2.3525,8.752,2.841
0752292469,48.84805,2.34083,7.895,3.366
0752292440,48.88444,2.33972,7.813,7.413
0752292460,48.88611,2.33667,7.589,7.599
0752292592,48.88389,2.33889,7.752,7.352
0752292447,48.87944,2.2875,3.978,6.857
0752292458,48.86944,2.33473,7.447,5.745
0752291906,48.87833,2.33333,7.344,6.734
0752292456,48.865,2.36278,9.507,5.251
0752291992,48.87083,2.30806,5.488,5.9
0752291939,48.86695,2.28833,4.039,5.468
0752291958,48.84778,2.38222,10.934,3.336
0752292353,48.87,2.33222,7.262,5.807
0752291960,48.86889,2.30056,4.937,5.684
0752292372,48.82834,2.27166,2.815,1.174
0752291699,48.85223,2.37222,10.2,3.831
0752292035,48.85861,2.30249,5.079,4.541
0752291934,48.83944,2.25584,1.653,2.409
0752291922,48.82389,2.36834,9.915,0.679
0752292545,48.835,2.35334,8.813,1.915
0752292348,48.84389,2.35305,8.792,2.904
0752292519,48.86777,2.35999,9.302,5.559
0752291942,48.85722,2.35112,8.65,4.386
0752291953,48.86111,2.34222,7.997,4.819
0752292388,48.86083,2.35055,8.608,4.787
0752292008,48.83194,2.32056,6.406,1.575
0752292036,48.88472,2.36917,9.976,7.444
0752292049,48.84833,2.36528,9.69,3.397
0752291970,48.82612,2.31611,6.079,0.927
0752291978,48.86639,2.27972,3.407,5.406
0752291984,48.84194,2.25251,1.409,2.687
0752291981,48.84083,2.25222,1.387,2.563
0752291982,48.84222,2.25389,1.51,2.718
0752291983,48.84111,2.25361,1.489,2.594
0752292042,48.83555,2.37416,10.342,1.976
0752292406,48.84139,2.31722,6.161,2.626
0752292569,48.87083,2.31333,5.875,5.9
0752292398,48.89834,2.38472,11.118,8.959
0752292151,48.85056,2.36667,9.792,3.645
0752292421,48.87833,2.26416,2.264,6.734
0752292390,48.88222,2.31194,5.773,7.166
0752292424,48.9,2.35251,8.752,9.143
0752292267,48.83111,2.29027,4.182,1.482
0752292263,48.83194,2.28362,3.693,1.575
0752292418,48.88083,2.35528,8.956,7.012
0752292280,48.86667,2.30889,5.549,5.437
0752291930,48.84666,2.24973,1.204,3.212
0752292064,48.84778,2.24833,1.102,3.336
0752292297,48.87139,2.27722,3.223,5.962
0752292288,48.83833,2.25778,1.796,2.285
0752292319,48.84166,2.30806,5.488,2.656
0752292292,48.83917,2.38945,11.465,2.379
0752292323,48.86556,2.37444,10.363,5.313
0752292329,48.88,2.39917,12.179,6.919
0752292354,48.83111,2.35667,9.058,1.482
0752292350,48.89056,2.36027,9.322,8.094
0752292351,48.89472,2.3825,10.955,8.556
0752292425,48.88361,2.35,8.568,7.321
0752292422,48.88916,2.315,5.998,7.938
0752292435,48.89444,2.31333,5.875,8.525
0752292721,48.8725,2.33778,7.671,6.085
0752290436,48.85528,2.30445,5.223,4.17
0752290423,48.87555,2.29444,4.488,6.424
0752290397,48.85972,2.40806,12.832,4.664
0752291571,48.84306,2.40889,12.893,2.811
0752290403,48.88417,2.38278,10.975,7.383
0752290454,48.86445,2.37361,10.302,5.19
0752291977,48.86945,2.40222,12.403,5.746
0752292033,48.895,2.34277,8.037,8.587
0752290405,48.84195,2.39722,12.036,2.688
0752290408,48.86472,2.39695,12.016,5.22
0752290388,48.88,2.35945,9.262,6.919
0752290396,48.86695,2.4075,12.791,5.468
0752290468,48.86917,2.35334,8.813,5.715
0752291289,48.86944,2.36584,9.731,5.745
0752290480,48.89333,2.35195,8.711,8.402
0752290481,48.88195,2.33361,7.364,7.136
0752291585,48.88305,2.34666,8.323,7.258
0752290389,48.88028,2.39694,12.015,6.95
0752291291,48.89083,2.32694,6.875,8.124
0752291154,48.86611,2.34889,8.487,5.375
0752290477,48.89,2.32222,6.528,8.031
0752291169,48.88444,2.325,6.732,7.413
0752290386,48.87612,2.37972,10.751,6.488
0752290447,48.85528,2.36112,9.385,4.17
0752291966,48.88556,2.34083,7.895,7.538
0752291461,48.87584,2.3975,12.056,6.457
0752291495,48.82944,2.33001,7.1,1.297
0752291935,48.84667,2.32083,6.426,3.213
0752291219,48.82389,2.35722,9.098,0.679
0752291457,48.83416,2.31888,6.283,1.822
0752291048,48.8775,2.31388,5.915,6.641
0752291682,48.84805,2.26944,2.652,3.366
0752291427,48.86833,2.28277,3.631,5.621
0752291957,48.82388,2.37361,10.302,0.678
0752291327,48.86694,2.29223,4.326,5.467
0752292373,48.82722,2.36973,10.017,1.05
0752292366,48.85,2.32473,6.712,3.583
0752292446,48.87556,2.30139,4.998,6.426
0752292700,48.84667,2.24888,1.142,3.213
0752292729,48.86194,2.305,5.263,4.911
0752292067,48.86,2.23333,0.0,4.695
